0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.3847694993019104,0.2265526503324508,0.1559797972440719,0.1258525848388672,0.1065404564142227,0.226931095123291,0.1931190192699432,0.1634209901094436,0.1426552534103393,0.2941929399967193,0.2774613201618194,0.2497393786907196,0.2224060893058776,0.356363832950592,0.3666004538536072,0.3547962307929992,0.342253029346466,0.4139412641525268,0.426017016172409,0.4257678687572479,0.4231374859809875,0.9629369378089904,0.9139879941940308,0.7787071466445923,0.6533512473106384,0.5555181503295898,0.5470260381698608,0.4063835740089416,0.3138211965560913,0.2371242046356201,0.4943148791790008,0.2994206249713897,0.1773317158222198,0.086837500333786,0.4701022505760193,0.2707846760749817,0.1359996199607849,0.0292034149169921,0.4631786644458771,0.2974911034107208,0.1934452652931213,0.0985115766525268,3.2829530027811415e-07,0.0361748076975345,0.0821025967597961,0.1106330826878547,0.139732077717781,0.1695789545774459,0.2137037813663482,0.2272772490978241,0.2312184125185012,0.1350602358579635,0.1852044314146042,0.1963016390800476,0.1999740749597549,0.0881614834070205,0.115887813270092,0.111924797296524,0.1032298877835273,0.0382848381996154,0.0435731448233127,0.0396335609257221,0.0345335379242897,palm
0.7743333578109741,0.5769056081771851,0.4349974989891052,0.3737077713012695,0.3120168447494507,0.4816964864730835,0.3915345072746277,0.3416111171245575,0.3050429224967956,0.5804569721221924,0.5136746168136597,0.4792978763580322,0.4551126956939697,0.6775088310241699,0.6578458547592163,0.6461372971534729,0.6359091997146606,0.7816299796104431,0.7825872302055359,0.7783741354942322,0.7754382491111755,0.9885752201080322,0.9597121477127076,0.8223056793212891,0.641150951385498,0.4919249415397644,0.5022042989730835,0.3052717447280884,0.1836156547069549,0.0742762684822082,0.4286927580833435,0.1889521777629852,0.0435415804386138,-0.0725290775299072,0.4142149686813354,0.1807146966457367,0.0297052562236785,-0.1009362936019897,0.4368702173233032,0.2653327584266662,0.1645702421665191,0.0667921602725982,8.644618105790869e-07,-0.0708624795079231,-0.083988606929779,-0.0896918773651123,-0.0890184268355369,0.0095119606703519,-0.0095562553033232,-0.0367247350513935,-0.0578449070453643,0.0153896147385239,0.0172179155051708,0.000515722495038,-0.0160391926765441,0.0055342353880405,-0.0034800819121301,-0.0173024386167526,-0.0318396799266338,-0.0142637221142649,-0.0265968218445777,-0.0270321201533079,-0.0287551824003458,palm
0.0297589004039764,0.1263617277145385,0.1967540234327316,0.236617773771286,0.2528753280639648,0.0705403313040733,0.287804901599884,0.2859565913677215,0.2310864776372909,0.0486612692475318,0.2988884449005127,0.2741834223270416,0.2098162770271301,0.039485290646553,0.2617231607437134,0.2337783426046371,0.175110787153244,0.0407171845436096,0.1787680983543396,0.1740537285804748,0.1484233140945434,0.8953169584274292,0.7394345998764038,0.5946703553199768,0.4791284501552582,0.3403569161891937,0.4844179153442383,0.4920656681060791,0.5833945274353027,0.6173904538154602,0.5982780456542969,0.5961081385612488,0.6931658983230591,0.7108439207077026,0.7319455146789551,0.7374387979507446,0.8117215037345886,0.8268225193023682,0.8663781881332397,0.9156478643417358,0.9339780807495116,0.9357626438140868,-1.586502804684642e-07,-0.0418638698756694,-0.1161925345659256,-0.1836939007043838,-0.2454900741577148,-0.2388787567615509,-0.3166028261184692,-0.3027199208736419,-0.2893311083316803,-0.2738788425922394,-0.3419252634048462,-0.28109011054039,-0.2428745627403259,-0.3108535706996918,-0.3755141198635101,-0.3086997866630554,-0.2714181542396545,-0.3526861667633056,-0.4290260374546051,-0.4328166842460632,-0.4348197877407074,thumbsup
0.3280220925807953,0.3102283477783203,0.2618106007575989,0.1994718611240387,0.16011942923069,0.1317438185214996,0.0294660404324531,0.0651439726352691,0.1083113700151443,0.1233480423688888,0.0318768545985221,0.0800745412707328,0.1185910105705261,0.126605212688446,0.0813533887267112,0.1279898136854171,0.1603799909353256,0.1396741867065429,0.1105441749095916,0.1528694182634353,0.1838407814502716,0.6233904361724854,0.5129023194313049,0.4270727336406708,0.3600943684577942,0.297966867685318,0.4527130424976349,0.5016703009605408,0.5433635115623474,0.540583610534668,0.5250162482261658,0.5941905975341797,0.6240854859352112,0.6036692261695862,0.6073879599571228,0.6787841320037842,0.686120867729187,0.6560066938400269,0.6858091354370117,0.7296293377876282,0.7308824062347412,0.7056642770767212,-2.0546787027342361e-07,0.0299763772636652,0.0236387811601161,0.0155457258224487,0.0089939087629318,-0.0285378769040107,-0.0005925087607465,0.0445579886436462,0.0746140778064727,-0.0430605895817279,-0.0132479071617126,0.0338593050837516,0.0620215572416782,-0.0503022447228431,-0.0126436492428183,0.0261676143854856,0.0395600944757461,-0.0552581064403057,-0.0202766805887222,0.0071000633761286,0.0196560565382242,thumbsup
0.6075063347816467,0.7203940153121948,0.7958074808120728,0.8362683653831482,0.8633058667182922,0.7681007981300354,0.7940247058868408,0.8033279776573181,0.8106071949005127,0.7219215631484985,0.7481637597084045,0.7638735175132751,0.7795354723930359,0.6737194061279297,0.6978438496589661,0.7172773480415344,0.7351235747337341,0.6210113167762756,0.644218385219574,0.6602562665939331,0.6771592497825623,1.008649230003357,1.0059754848480225,0.9372823238372804,0.8525760769844055,0.7902588248252869,0.7345685362815857,0.6179412603378296,0.5478376150131226,0.4855768382549286,0.6960898637771606,0.5627347230911255,0.4821382462978363,0.4153290688991546,0.6802918910980225,0.5573498010635376,0.4857784211635589,0.425022155046463,0.6864427328109741,0.5845596194267273,0.5223160982131958,0.4667893052101135,4.849818537877582e-07,-0.0238617584109306,-0.0240468122065067,-0.0255808476358652,-0.0251341704279184,0.0306474547833204,0.0263860672712326,0.0122596668079495,0.0003023094905074,0.0304498579353094,0.0292482450604438,0.0122817885130643,-0.0013521296204999,0.0237842053174972,0.0199609361588954,0.0067902342416346,-0.0032519840169698,0.0132231954485178,0.0078898323699831,0.0045783994719386,0.0026881077792495,palm
0.8010606169700623,0.623501181602478,0.4970372915267944,0.4401566386222839,0.38068687915802,0.5548524856567383,0.5017948150634766,0.4808614552021026,0.4656865000724792,0.6395224332809448,0.6049242615699768,0.5927011966705322,0.5838080644607544,0.7148659825325012,0.6975908279418945,0.6855024099349976,0.6761838793754578,0.7980265617370605,0.7920849323272705,0.7858652472496033,0.781032145023346,0.9684990644454956,0.9433531761169434,0.8227967023849487,0.6788682341575623,0.5819172263145447,0.5392486453056335,0.363709032535553,0.2633353173732757,0.1746916770935058,0.4824615120887756,0.2770813703536987,0.1577585339546203,0.0694305300712585,0.4708589315414428,0.2786878943443298,0.1717744767665863,0.0820918977260589,0.4819225072860718,0.3308171927928924,0.2446680068969726,0.1611418724060058,7.424036994052585e-07,-0.0289688799530267,-0.0186864044517278,-0.0076043996959924,0.0082885473966598,0.0607655458152294,0.0665127113461494,0.0551330968737602,0.0441923700273036,0.0583544969558715,0.0774712339043617,0.0728318393230438,0.0648614168167114,0.04343893378973,0.0519974417984485,0.0492667220532894,0.0420945584774017,0.0217272248119115,0.0228625014424324,0.0264137350022792,0.0270481407642364,palm
0.1595023274421692,0.2869793772697449,0.3896728157997131,0.4238324761390686,0.4708062410354614,0.345441609621048,0.3530332148075104,0.353004515171051,0.3446733057498932,0.2802043259143829,0.2891060709953308,0.2865943312644958,0.2749946713447571,0.2190524786710739,0.2285598963499069,0.2298290133476257,0.2233411520719528,0.1532551348209381,0.170572817325592,0.1776478588581085,0.1839810013771057,0.8425778150558472,0.8165444135665894,0.6756253838539124,0.5286101698875427,0.4317269325256347,0.4717438519001007,0.3094261586666107,0.1920642256736755,0.0947801768779754,0.4414142668247223,0.2561088502407074,0.132244199514389,0.0346662402153015,0.4383497238159179,0.2736394107341766,0.1760187447071075,0.0932336151599884,0.4570967555046081,0.3214530050754547,0.2575941979885101,0.1980591714382171,5.458864507090766e-07,-0.0519504696130752,-0.0489651225507259,-0.0402715913951396,-0.0291216149926185,0.0235006790608167,0.0241447519510984,0.0137179400771856,0.0021209579426795,0.0326246581971645,0.0368363335728645,0.0217331871390342,0.0087826382368803,0.0305917859077453,0.0164965242147445,-0.0068230470642447,-0.0212000254541635,0.0221889838576316,-0.0005519696860574,-0.0176132302731275,-0.0274280346930027,palm
0.7702376842498779,0.6339354515075684,0.5527935028076172,0.5246049761772156,0.50042325258255,0.6308630108833313,0.619986891746521,0.6132389903068542,0.6086265444755554,0.706537127494812,0.7101349830627441,0.708135724067688,0.7035475373268127,0.7730401754379272,0.7918587327003479,0.79816734790802,0.7983160018920898,0.8395088911056519,0.8491001129150391,0.8536221385002136,0.8537650108337402,1.0248563289642334,0.9742925763130188,0.8499515056610107,0.7234717607498169,0.6343404650688171,0.6203024983406067,0.4859068989753723,0.405725359916687,0.3379319608211517,0.5837361216545105,0.4090755879878998,0.3062083423137665,0.2264952957630157,0.582639217376709,0.4130149185657501,0.3070006370544433,0.2170667946338653,0.6054888963699341,0.460397720336914,0.3733227550983429,0.2904199957847595,4.579833046136628e-07,-0.0065116328187286,0.0079192817211151,0.0180071629583835,0.0289980601519346,0.0667829066514968,0.0760800465941429,0.0710623562335968,0.0639334693551063,0.0506979413330554,0.0640143454074859,0.0589024983346462,0.0523805730044841,0.0250531584024429,0.0207512211054563,0.0112308729439973,0.0032166719902306,-0.0036704204976558,-0.0188986435532569,-0.0240468122065067,-0.0272904969751834,palm
0.7039608359336853,0.5059685111045837,0.380508542060852,0.340537965297699,0.3143805861473083,0.4489402770996094,0.4265914559364319,0.4182010889053345,0.4164595305919647,0.5387985110282898,0.5054720640182495,0.4888127446174621,0.4777414798736572,0.624367892742157,0.5927032232284546,0.5752192735671997,0.5649508237838745,0.7271523475646973,0.6901955604553223,0.6615526080131531,0.6369897127151489,1.0346864461898804,0.9914768934249878,0.8552280068397522,0.6738677620887756,0.5188019275665283,0.5237576961517334,0.3185762763023376,0.1907490193843841,0.088185429573059,0.473685622215271,0.2432146370410919,0.1071336865425109,0.0008649230003356,0.4683837592601776,0.2511258125305176,0.1213583648204803,0.0120644569396972,0.4908156991004944,0.3151572644710541,0.2162223756313324,0.1244565248489379,1.1332548410791787e-06,-0.051840640604496,-0.066257856786251,-0.0787241607904434,-0.0836237892508506,0.0446040406823158,0.0370382405817508,0.0161213520914316,0.000496759195812,0.0440789610147476,0.0565108507871627,0.0518778190016746,0.0463714487850666,0.0282298400998115,0.0336592830717563,0.0416905954480171,0.0442241169512271,0.001905268873088,0.0002068842877633,0.0123158236965537,0.0225650016218423,palm
0.45773646235466,0.6050943732261658,0.7278376817703247,0.8074721693992615,0.8776808977127075,0.6393471956253052,0.6796457767486572,0.6990460753440857,0.7112269401550293,0.5599406957626343,0.5821489095687866,0.5936962962150574,0.6011796593666077,0.4825346171855926,0.4856160581111908,0.488795667886734,0.4915414750576019,0.4025736451148987,0.3606250286102295,0.3327530026435852,0.3135426044464111,0.9542043209075928,0.925568461418152,0.7986506819725037,0.6637903451919556,0.5822778940200806,0.5190893411636353,0.3515361547470093,0.2413366734981537,0.1469116806983947,0.4779998660087585,0.2841013371944427,0.1638135612010955,0.0640206336975097,0.4772959053516388,0.2832294702529907,0.1607553362846374,0.0535708665847778,0.5106399655342102,0.3633160591125488,0.265188604593277,0.1704713702201843,7.147311293920211e-07,-0.0629199147224426,-0.0799448788166046,-0.0920285880565643,-0.1022959128022193,-0.0235592313110828,-0.0442310161888599,-0.0659108161926269,-0.0858257934451103,-0.0180641394108533,-0.0365720614790916,-0.0595690496265888,-0.0787767395377159,-0.0225138720124959,-0.0517820790410041,-0.0822883695363998,-0.1047346144914627,-0.03329748660326,-0.0714434012770652,-0.0977826416492462,-0.1152879148721695,palm
